type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,6.2,-1.3862943611198906,0.48,2.3978952727983707,0.20976176963403032,8.831760866327848,15.491933384829668,0.99655,3.25,0.47,2.2512917986064953,0
1,8.8,-1.2729656758128873,0.45,1.9459101490553132,0.14832396974191325,3.7416573867739413,7.0,0.9934,3.01,0.33,2.4069451083182885,1
1,6.6,-1.3862943611198906,0.3,2.7343675094195836,0.22803508501982758,6.324555320336759,13.527749258468683,0.998,3.02,0.5,2.2082744135228043,0
1,6.9,-0.9675840262617056,0.25,2.379546134130174,0.2,5.291502622129181,13.820274961085254,0.9971,3.28,0.61,2.2192034840549946,0
1,6.4,-1.3862943611198906,0.3,1.8718021769015913,0.19493588689617927,3.872983346207417,11.357816691600547,0.9948,3.14,0.49,2.2617630984737906,0
1,7.1,-1.5606477482646683,0.31,1.5686159179138452,0.14491376746189438,6.324555320336759,11.916375287812984,0.99215,3.17,0.39,2.379546134130174,1
1,6.9,-0.941608539858445,0.4,1.7227665977411035,0.14832396974191325,2.23606797749979,4.358898943540674,0.9915,3.31,0.37,2.533696813957432,0
1,5.8,-1.6094379124341003,0.3,0.9162907318741551,0.17606816861659008,4.58257569495584,7.54983443527075,0.99115,3.44,0.55,2.3978952727983707,0
1,7.0,-1.6094379124341003,0.37,1.0986122886681098,0.17320508075688773,5.0990195135927845,11.661903789690601,0.9932,3.28,0.61,2.322387720290225,0
1,5.9,-1.3470736479666092,0.25,2.6026896854443837,0.18439088914585774,6.164414002968976,12.328828005937952,0.9977,3.33,0.43,2.2407096892759584,0
1,7.4,-0.9675840262617056,0.27,2.1400661634962708,0.2024845673131659,4.898979485566356,12.649110640673518,0.99535,3.17,0.43,2.302585092994046,0
1,7.0,-1.5606477482646683,0.34,2.2512917986064953,0.1816590212458495,5.5677643628300215,15.905973720586866,0.9953,3.22,0.56,2.3513752571634776,0
1,6.9,-1.7147984280919266,0.38,2.2082744135228043,0.22135943621178655,6.6332495807108,13.2664991614216,0.9958,3.3,0.54,2.2823823856765264,0
1,7.3,-1.2039728043259361,0.42,2.122261538862764,0.15811388300841897,7.14142842854285,13.228756555322953,0.9928,3.04,0.32,2.4336133554004498,0
1,7.2,-1.2378743560016174,0.4,2.151762203259462,0.15491933384829668,7.483314773547883,13.30413469565007,0.9928,3.04,0.32,2.4423470353692043,0
1,6.9,-1.6094379124341003,0.5,2.3978952727983707,0.18973665961010275,8.831760866327848,12.922847983320086,0.9964,3.15,0.55,2.322387720290225,0
1,7.1,-1.2729656758128873,0.44,1.0296194171811581,0.17888543819998318,5.656854249492381,10.344080432788601,0.9907,3.25,0.48,2.501435951739211,1
1,5.8,-1.3862943611198906,0.28,2.4932054526026954,0.23664319132398465,6.708203932499369,13.228756555322953,0.99755,3.42,0.43,2.2512917986064953,0
1,6.8,-1.5141277326297755,0.37,2.785011242238338,0.22583179581272428,8.246211251235321,13.341664064126334,0.99935,3.4,0.85,2.2300144001592104,0
1,7.0,-1.6094379124341003,0.38,2.2082744135228043,0.22360679774997896,6.48074069840786,13.152946437965905,0.99585,3.3,0.54,2.2823823856765264,0
1,6.3,-1.2039728043259361,0.28,1.791759469228055,0.20493901531919198,6.0,12.96148139681572,0.99505,3.22,0.69,2.2512917986064953,0
1,7.2,-1.3093333199837622,0.42,0.9555114450274363,0.22360679774997896,5.916079783099616,11.61895003862225,0.992,2.94,0.46,2.3978952727983707,0
1,6.8,-1.6094379124341003,0.36,0.9555114450274363,0.1673320053068151,2.6457513110645907,6.782329983125268,0.99175,3.21,0.6,2.388762789235098,0
1,6.7,-2.2072749131897207,0.34,2.2823823856765264,0.2073644135332772,6.4031242374328485,10.63014581273465,0.9962,3.42,0.4,2.2300144001592104,1
1,6.8,-2.120263536200091,0.31,1.824549292051046,0.21213203435596426,5.385164807134504,10.954451150103322,0.9942,3.41,0.46,2.2823823856765264,1
1,9.1,-1.3093333199837622,0.45,2.451005098112319,0.18708286933869708,5.291502622129181,11.135528725660043,0.997,3.2,0.46,2.341805806147327,1
1,8.3,-1.9661128563728327,0.45,0.9162907318741551,0.19748417658131498,4.242640687119285,9.899494936611665,0.99215,3.02,0.56,2.3978952727983707,0
1,7.2,-1.4696759700589417,0.19,2.6878474937846906,0.22803508501982758,6.855654600401044,14.035668847618199,0.99865,3.12,0.53,2.1972245773362196,0
1,6.9,-1.5141277326297755,0.37,2.772588722239781,0.23021728866442676,7.681145747868608,13.341664064126334,0.9992,3.37,0.82,2.2512917986064953,1
1,8.1,-1.7719568419318752,0.44,2.714694743820879,0.23021728866442676,6.557438524302,12.041594578792296,1.0006,3.28,0.75,2.174751721484161,1
1,6.0,-0.9288695140810151,0.0,0.8754687373538999,0.20493901531919198,2.6457513110645907,7.416198487095663,0.99135,3.37,0.38,2.4159137783010487,0
1,7.8,-1.2378743560016174,0.22,2.3513752571634776,0.23664319132398465,6.6332495807108,14.594519519326424,0.99715,3.08,0.61,2.2300144001592104,0
1,7.6,-1.2039728043259361,0.27,2.451005098112319,0.19748417658131498,5.5677643628300215,10.908712114635714,0.99815,3.27,0.3,2.2300144001592104,0
1,7.7,-1.0788096613719298,0.28,2.4849066497880004,0.2,5.5677643628300215,10.816653826391969,0.99815,3.27,0.29,2.2192034840549946,0
1,5.8,-1.0788096613719298,0.16,2.0794415416798357,0.19235384061671346,5.0990195135927845,10.770329614269007,0.9949,3.46,0.45,2.302585092994046,1
1,5.9,-1.4271163556401458,0.3,1.0986122886681098,0.1816590212458495,5.291502622129181,9.591663046625438,0.99225,3.39,0.69,2.388762789235098,1
1,6.4,-0.7765287894989963,0.08,1.7749523509116738,0.21447610589527216,5.830951894845301,12.0,0.99445,3.1,0.56,2.302585092994046,0
1,7.4,-1.1394342831883648,0.27,0.8754687373538999,0.22135943621178655,6.164414002968976,13.152946437965905,0.99335,3.03,0.52,2.2300144001592104,0
1,7.2,-1.171182981502945,0.26,2.1162555148025524,0.22360679774997896,6.082762530298219,12.529964086141668,0.99625,3.09,0.43,2.1972245773362196,0
1,7.8,-0.8675005677047231,0.23,2.2823823856765264,0.232379000772445,6.48074069840786,14.66287829861518,0.9971,3.02,0.58,2.2192034840549946,0
1,6.9,-1.4271163556401458,0.33,2.6026896854443837,0.21447610589527216,6.855654600401044,12.36931687685298,0.9983,3.28,0.77,2.2617630984737906,0
1,5.4,-1.7147984280919266,0.24,1.7578579175523736,0.2024845673131659,5.477225575051661,10.63014581273465,0.99445,3.42,0.4,2.2407096892759584,0
1,6.0,-1.7147984280919266,0.31,0.8754687373538999,0.18973665961010275,3.7416573867739413,8.660254037844387,0.99085,3.34,0.58,2.4069451083182885,1
1,7.8,-1.3093333199837622,0.58,2.501435951739211,0.18973665961010275,6.6332495807108,12.68857754044952,0.9977,3.06,0.41,2.186051276738094,0
1,6.0,-1.2729656758128873,0.49,2.0541237336955462,0.21908902300206645,7.810249675906654,14.89966442575134,0.9953,3.19,0.47,2.2300144001592104,0
1,6.8,-0.941608539858445,0.35,2.533696813957432,0.20976176963403032,7.54983443527075,14.832396974191326,0.99775,3.07,0.53,2.2300144001592104,0
1,6.6,-1.5606477482646683,0.31,2.517696472610991,0.19748417658131498,6.782329983125268,12.84523257866513,0.99795,3.41,0.44,2.2823823856765264,1
1,7.3,-1.1394342831883648,0.34,2.028148247292285,0.17888543819998318,4.898979485566356,10.583005244258363,0.99505,3.22,0.46,2.2823823856765264,0
1,6.4,-1.171182981502945,0.26,2.653241964607215,0.21447610589527216,7.54983443527075,14.317821063276353,0.9975,3.17,0.41,2.2617630984737906,0
1,6.2,-1.2378743560016174,0.26,2.6461747973841225,0.21447610589527216,7.416198487095663,14.2828568570857,0.99745,3.16,0.41,2.2617630984737906,0
1,6.0,-0.941608539858445,0.17,2.5649493574615367,0.21447610589527216,8.06225774829855,15.684387141358123,0.9976,3.15,0.38,2.1972245773362196,0
1,6.2,-1.2039728043259361,0.26,2.667228206581955,0.21447610589527216,7.54983443527075,14.352700094407323,0.99775,3.17,0.43,2.2512917986064953,0
1,6.0,-0.8915981192837836,0.05,0.9162907318741551,0.25099800796022265,4.123105625617661,10.954451150103322,0.9932,3.21,0.56,2.2192034840549946,0
1,7.9,-1.0498221244986778,0.24,2.8094026953624978,0.2683281572999748,6.6332495807108,15.132745950421556,0.99785,3.03,0.59,2.3513752571634776,0
1,6.2,-1.2039728043259361,0.17,1.33500106673234,0.2,4.898979485566356,11.180339887498949,0.9939,3.01,0.46,2.1972245773362196,0
1,8.4,-1.7147984280919266,0.42,1.8082887711792655,0.18973665961010275,2.6457513110645907,8.774964387392123,0.9939,3.16,0.52,2.4595888418037104,0
1,6.6,-0.579818495252942,0.22,2.2925347571405443,0.18439088914585774,5.196152422706632,11.532562594670797,0.99675,3.2,0.51,2.2082744135228043,0
1,6.6,-1.0216512475319814,0.29,0.9555114450274363,0.14491376746189438,4.898979485566356,9.219544457292887,0.98965,3.41,0.61,2.517696472610991,1
1,7.3,-0.4231200433468851,0.2,2.4159137783010487,0.2664582518894845,5.291502622129181,14.560219778561036,0.9971,2.96,0.58,2.2192034840549946,0
1,6.8,-1.7147984280919266,0.21,1.8562979903656263,0.23021728866442676,5.830951894845301,10.198039027185569,0.99445,3.3,0.43,2.2407096892759584,0
1,6.7,-1.6607312068216509,0.23,1.9740810260220096,0.216794833886788,6.0,10.816653826391969,0.9945,3.34,0.43,2.2617630984737906,0
1,7.0,-1.5606477482646683,0.37,2.1041341542702074,0.20493901531919198,6.0,12.922847983320086,0.9958,3.26,0.56,2.2823823856765264,0
1,6.8,-1.3862943611198906,0.38,2.2082744135228043,0.21447610589527216,4.898979485566356,12.449899597988733,0.9956,3.33,0.59,2.322387720290225,0
1,7.4,-1.4271163556401458,0.36,1.0986122886681098,0.17606816861659008,5.196152422706632,11.789826122551595,0.99055,3.28,0.48,2.5257286443082556,1
1,7.1,-1.8325814637483102,0.36,2.4595888418037104,0.20976176963403032,4.47213595499958,9.486832980505138,0.9959,3.16,0.44,2.388762789235098,1
1,7.1,-1.8325814637483102,0.36,0.7884573603642702,0.2073644135332772,4.58257569495584,9.486832980505138,0.9925,3.16,0.42,2.3978952727983707,1
1,7.4,-1.7719568419318752,0.4,1.8718021769015913,0.19235384061671346,5.830951894845301,12.68857754044952,0.9935,3.05,0.62,2.4423470353692043,0
1,7.3,-1.2039728043259361,0.34,1.308332819650179,0.20976176963403032,5.830951894845301,10.392304845413264,0.99105,3.36,0.53,2.5494451709255714,1
1,6.9,-1.3862943611198906,0.34,0.832909122935104,0.18708286933869708,5.196152422706632,9.055385138137417,0.99045,3.18,0.44,2.501435951739211,0
1,7.5,-0.8675005677047231,0.34,1.667706820558076,0.2,5.830951894845301,10.392304845413264,0.99155,3.14,0.45,2.5494451709255714,1
1,7.3,-1.3862943611198906,0.36,1.1314021114911006,0.18439088914585774,5.477225575051661,13.30413469565007,0.99085,3.25,0.4,2.4765384001174837,1
1,7.5,-1.0788096613719298,0.35,1.9459101490553132,0.18439088914585774,3.4641016151377544,11.224972160321824,0.9924,3.16,0.39,2.4849066497880004,1
1,7.6,-1.1086626245216111,0.35,1.9878743481543455,0.18973665961010275,3.4641016151377544,11.224972160321824,0.9924,3.16,0.39,2.4849066497880004,1
1,8.7,-1.4696759700589417,0.32,2.667228206581955,0.20976176963403032,5.916079783099616,13.0,0.99975,3.12,0.47,2.174751721484161,1
1,6.9,-1.6607312068216509,0.35,0.9932517730102833,0.18973665961010275,5.744562646538029,10.04987562112089,0.99315,3.21,0.54,2.379546134130174,1
1,7.3,-1.5606477482646683,0.29,0.9555114450274363,0.18439088914585774,5.385164807134504,10.862780491200215,0.9917,3.3,0.5,2.3978952727983707,1
1,6.6,-1.5141277326297755,0.37,2.797281334830153,0.18708286933869708,7.874007874011811,12.36931687685298,0.99845,3.02,0.4,2.2300144001592104,0
1,9.2,-1.0788096613719298,0.27,0.7884573603642702,0.161245154965971,4.123105625617661,8.54400374531753,0.9921,3.08,0.39,2.379546134130174,0
1,6.0,-1.6094379124341003,0.24,1.0296194171811581,0.17320508075688773,5.477225575051661,10.246950765959598,0.9909,3.31,0.47,2.4423470353692043,0
1,8.2,-0.9675840262617056,0.49,2.681021528714291,0.20493901531919198,7.615773105863909,12.884098726725126,0.99855,3.1,0.54,2.2407096892759584,0
1,7.7,-1.0788096613719298,0.58,2.4932054526026954,0.19748417658131498,6.4031242374328485,12.288205727444508,0.9978,3.06,0.49,2.151762203259462,0
1,7.4,-1.6094379124341003,0.35,1.1314021114911006,0.19493588689617927,5.477225575051661,10.770329614269007,0.9949,3.49,0.77,2.33214389523559,1
1,8.2,-0.916290731874155,0.48,2.6878474937846906,0.20493901531919198,7.681145747868608,13.0,0.9986,3.1,0.52,2.2407096892759584,0
1,6.7,-1.5141277326297755,0.39,2.4159137783010487,0.19493588689617927,7.745966692414834,12.206555615733702,0.99725,3.17,0.54,2.302585092994046,1
1,8.1,-1.3093333199837622,0.35,0.9932517730102833,0.17320508075688773,6.164414002968976,10.14889156509222,0.99255,3.22,0.63,2.341805806147327,1
1,7.3,-1.3862943611198906,0.42,2.7212954278522306,0.2024845673131659,7.54983443527075,13.490737563232042,0.9996,3.29,0.75,2.2082744135228043,1
1,4.8,-1.0788096613719298,0.0,2.0149030205422647,0.1673320053068151,5.744562646538029,12.767145334803704,0.9939,3.36,0.61,2.2925347571405443,0
1,6.2,-1.2729656758128873,0.33,0.9932517730102833,0.17029386365926402,4.898979485566356,10.535653752852738,0.99,3.24,0.5,2.4932054526026954,0
1,4.8,-1.1086626245216111,0.0,2.0149030205422647,0.1673320053068151,5.830951894845301,12.767145334803704,0.9937,3.35,0.61,2.2925347571405443,0
1,6.1,-1.3093333199837622,0.33,1.1631508098056809,0.14491376746189438,5.0990195135927845,10.816653826391969,0.9886,3.12,0.3,2.5257286443082556,0
1,7.8,-1.7147984280919266,0.46,2.6100697927420065,0.20493901531919198,6.4031242374328485,11.958260743101398,1.0,3.24,0.76,2.1400661634962708,1
1,7.3,-1.2729656758128873,0.42,2.7343675094195836,0.2,7.0,13.152946437965905,0.9994,3.28,0.82,2.1972245773362196,1
1,7.3,-1.4271163556401458,0.29,0.7884573603642702,0.19235384061671346,6.082762530298219,9.848857801796104,0.9926,3.19,0.7,2.312535423847214,0
1,6.3,-1.3470736479666092,0.21,1.6094379124341003,0.17320508075688773,4.898979485566356,11.180339887498949,0.9915,3.06,0.34,2.3702437414678603,0
1,7.7,-1.8971199848858813,0.29,0.832909122935104,0.17029386365926402,3.1622776601683795,8.0,0.9932,3.35,0.39,2.312535423847214,0
1,7.1,-1.5606477482646683,0.32,1.1631508098056809,0.19235384061671346,5.291502622129181,11.874342087037917,0.993,3.2,0.57,2.302585092994046,1
1,6.9,-1.0216512475319814,0.34,1.6486586255873816,0.1341640786499874,7.54983443527075,10.908712114635714,0.9898,3.28,0.36,2.5416019934645457,1
1,6.9,-2.120263536200091,0.36,1.1631508098056809,0.19235384061671346,4.242640687119285,10.535653752852738,0.9919,3.41,0.82,2.4765384001174837,1
1,8.8,-1.0216512475319814,0.44,1.0647107369924282,0.2,3.0,11.0,0.9953,3.19,0.48,2.2925347571405443,0
1,7.4,-1.3470736479666092,0.43,1.9459101490553132,0.14832396974191325,4.69041575982343,11.180339887498949,0.9928,3.13,0.55,2.4423470353692043,0
1,6.8,-1.4696759700589417,0.29,2.580216829592325,0.18708286933869708,6.164414002968976,15.362291495737216,0.9976,3.35,0.52,2.2823823856765264,0
1,6.1,-1.0788096613719298,0.27,1.2809338454620642,0.15491933384829668,4.47213595499958,10.246950765959598,0.9906,3.4,0.67,2.501435951739211,1
1,7.3,-1.3470736479666092,0.31,0.9555114450274363,0.2,6.244997998398398,13.152946437965905,0.9918,3.19,0.51,2.4336133554004498,0
1,6.5,-1.2039728043259361,0.32,1.0986122886681098,0.20976176963403032,5.830951894845301,9.486832980505138,0.99185,3.37,0.68,2.3978952727983707,1
1,5.0,-1.171182981502945,0.0,2.0014800002101243,0.21447610589527216,6.557438524302,12.884098726725126,0.994,3.3,0.63,2.2925347571405443,0
1,5.8,-1.3470736479666092,0.18,0.7884573603642702,0.17606816861659008,6.324555320336759,10.677078252031311,0.9908,3.42,0.4,2.3978952727983707,1
1,5.9,-1.3470736479666092,0.3,0.6931471805599453,0.18973665961010275,6.164414002968976,10.677078252031311,0.9928,3.58,0.48,2.2407096892759584,0
1,7.0,-1.171182981502945,0.29,0.8754687373538999,0.19235384061671346,5.744562646538029,11.313708498984761,0.9896,3.12,0.36,2.501435951739211,1
1,5.6,-1.6607312068216509,0.39,0.7419373447293773,0.2073644135332772,4.123105625617661,8.18535277187245,0.9918,3.23,0.53,2.33214389523559,0
1,6.8,-1.7147984280919266,0.28,2.272125885509337,0.216794833886788,7.211102550927978,15.556349186104045,0.9952,3.22,0.53,2.3513752571634776,0
1,7.0,-1.2378743560016174,0.26,0.9555114450274363,0.20976176963403032,3.4641016151377544,9.327379053088816,0.9923,3.08,0.46,2.3513752571634776,0
1,6.6,-1.3470736479666092,0.29,0.8754687373538999,0.19748417658131498,3.605551275463989,8.18535277187245,0.9915,3.05,0.49,2.388762789235098,0
1,6.8,-1.7147984280919266,0.28,2.2512917986064953,0.216794833886788,7.211102550927978,15.556349186104045,0.9952,3.22,0.53,2.3513752571634776,0
1,6.6,-1.6094379124341003,0.38,2.186051276738094,0.22803508501982758,5.477225575051661,12.041594578792296,0.9947,3.32,0.56,2.3978952727983707,1
1,8.0,-1.2378743560016174,0.29,2.653241964607215,0.21447610589527216,5.0990195135927845,10.63014581273465,0.9983,3.25,0.37,2.272125885509337,0
1,6.1,-1.2729656758128873,0.35,2.624668592163159,0.21908902300206645,7.937253933193772,15.132745950421556,0.9975,3.08,0.4,2.186051276738094,0
1,5.9,-1.171182981502945,0.3,2.163323025660538,0.216794833886788,7.745966692414834,14.352700094407323,0.995,3.2,0.39,2.2617630984737906,0
1,6.9,-1.5606477482646683,0.28,1.2237754316221157,0.23664319132398465,7.0,12.609520212918492,0.9944,3.02,0.47,2.174751721484161,1
1,8.4,-1.6607312068216509,0.42,0.9555114450274363,0.216794833886788,3.0,10.04987562112089,0.994,3.06,0.65,2.4069451083182885,0
1,8.3,-1.3093333199837622,0.45,0.832909122935104,0.21908902300206645,2.8284271247461903,8.48528137423857,0.9944,3.08,0.61,2.33214389523559,0
1,7.1,-1.3862943611198906,0.39,1.1314021114911006,0.18973665961010275,5.477225575051661,11.135528725660043,0.9908,3.28,0.43,2.501435951739211,1
1,8.0,-1.4696759700589417,0.37,2.3608540011180215,0.232379000772445,4.795831523312719,12.609520212918492,0.99795,3.32,0.47,2.2823823856765264,0
1,6.3,-1.1086626245216111,0.2,1.916922612182061,0.2,4.898979485566356,12.0,0.99425,3.15,0.63,2.2925347571405443,0
1,6.2,-1.1086626245216111,0.19,1.8870696490323797,0.20493901531919198,4.69041575982343,11.958260743101398,0.99425,3.15,0.63,2.2925347571405443,0
1,6.3,-1.0788096613719298,0.19,1.916922612182061,0.2024845673131659,4.69041575982343,12.041594578792296,0.9943,3.15,0.63,2.2925347571405443,0
1,5.8,-1.2378743560016174,0.05,0.5877866649021191,0.19493588689617927,3.3166247903554,5.477225575051661,0.9924,3.36,0.35,2.2192034840549946,0
1,8.0,-1.1394342831883648,0.26,0.7884573603642702,0.22360679774997896,3.391164991562634,9.38083151964686,0.9946,3.24,0.37,2.2512917986064953,0
1,5.6,-1.2378743560016174,0.05,0.5877866649021191,0.19493588689617927,3.3166247903554,5.477225575051661,0.9924,3.36,0.35,2.2192034840549946,0
1,7.4,-2.0402208285265546,0.39,1.7404661748405046,0.20493901531919198,6.0,11.704699910719626,0.995,3.36,0.56,2.33214389523559,1
1,7.7,-1.2039728043259361,0.32,0.9555114450274363,0.19235384061671346,4.795831523312719,11.135528725660043,0.9919,2.93,0.33,2.3978952727983707,0
1,7.0,-1.4271163556401458,0.34,0.8754687373538999,0.17606816861659008,5.196152422706632,10.344080432788601,0.99,3.06,0.39,2.4765384001174837,0
1,8.6,-1.7147984280919266,0.4,0.7419373447293773,0.2,4.47213595499958,10.344080432788601,0.9923,2.94,0.32,2.322387720290225,1
1,7.0,-2.2072749131897207,0.32,1.7227665977411035,0.23874672772626646,7.681145747868608,12.0,0.9956,3.55,0.44,2.2407096892759584,1
1,7.7,-1.1394342831883648,0.62,2.451005098112319,0.18973665961010275,7.483314773547883,12.36931687685298,0.9978,3.13,0.44,2.186051276738094,0
1,6.5,-1.3470736479666092,0.27,2.631888840136646,0.20976176963403032,8.306623862918075,14.66287829861518,0.9967,3.17,0.43,2.302585092994046,0
1,7.9,-1.2729656758128873,0.41,1.0986122886681098,0.20976176963403032,7.0710678118654755,12.328828005937952,0.9934,3.45,0.49,2.3702437414678603,1
1,6.3,-1.3093333199837622,0.23,1.3609765531356006,0.216794833886788,3.605551275463989,10.0,0.9936,3.28,0.43,2.2823823856765264,0
1,5.4,-0.5191938734365074,0.1,1.33500106673234,0.20493901531919198,5.0990195135927845,8.94427190999916,0.9932,3.36,0.38,2.2300144001592104,0
1,6.7,-1.3862943611198906,0.33,1.3609765531356006,0.23874672772626646,7.211102550927978,13.152946437965905,0.9934,3.02,0.48,2.2512917986064953,1
